Unnamed: 0,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight
2466,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105
3850,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035
1596,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177
1776,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365
1913,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485
1043,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498
1544,0.37,0.27,0.095,0.2175,0.0969999999999999,0.046,0.065
3055,0.61,0.495,0.16,1.089,0.469,0.198,0.384
53,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
1796,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258
1911,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795
3337,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42
2843,0.6,0.45,0.16,1.142,0.539,0.225,0.307
3852,0.55,0.41,0.15,0.785,0.282,0.186,0.275
824,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09
3805,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975
1389,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455
3484,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845
4100,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37
1607,0.54,0.425,0.135,0.6859999999999999,0.3475,0.1545,0.213
1594,0.525,0.4,0.14,0.654,0.305,0.16,0.1689999999999999
771,0.485,0.375,0.14,0.521,0.2,0.123,0.17
2273,0.67,0.52,0.15,1.406,0.519,0.348,0.37
1868,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21
1085,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13
2884,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2
1325,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225
1463,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555
806,0.28,0.205,0.07,0.1015,0.0409999999999999,0.03,0.03
2610,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885
2974,0.745,0.575,0.2,1.884,0.954,0.336,0.495
2108,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885
3011,0.375,0.285,0.09,0.237,0.106,0.0395,0.08
4137,0.63,0.505,0.155,1.105,0.4920000000000001,0.226,0.325
2234,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295
963,0.505,0.41,0.125,0.642,0.289,0.133,0.155
398,0.535,0.44,0.15,0.6765,0.256,0.139,0.26
3985,0.63,0.48,0.185,1.21,0.53,0.2555,0.322
704,0.4,0.3,0.125,0.417,0.191,0.09,0.1175
431,0.6,0.47,0.155,1.036,0.4375,0.196,0.325
292,0.61,0.475,0.165,1.116,0.428,0.2205,0.315
4015,0.635,0.48,0.145,1.181,0.665,0.2289999999999999,0.225
145,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174
3192,0.525,0.405,0.115,0.72,0.3105,0.1915,0.2
2033,0.61,0.49,0.16,1.112,0.465,0.228,0.341
3902,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005
1165,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415
2050,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135
3246,0.55,0.435,0.16,0.906,0.342,0.2189999999999999,0.295
339,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285
2624,0.765,0.585,0.18,2.398,1.128,0.512,0.5335
265,0.46,0.38,0.13,0.639,0.3,0.1525,0.16
2424,0.26,0.2,0.065,0.096,0.044,0.027,0.03
3495,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955
1771,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211
271,0.59,0.5,0.2,1.187,0.412,0.2705,0.37
696,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005
747,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16
244,0.33,0.255,0.085,0.1655,0.063,0.039,0.06
3992,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755
476,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345
2032,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295
3616,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371
2664,0.57,0.43,0.16,0.8109999999999999,0.3875,0.159,0.2285
813,0.255,0.185,0.06,0.088,0.0365,0.021,0.023
1914,0.595,0.455,0.15,0.8859999999999999,0.4315,0.201,0.223
3591,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095
1297,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.1669999999999999
1804,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565
3058,0.62,0.475,0.16,0.907,0.371,0.1669999999999999,0.3075
250,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06
2461,0.5,0.385,0.13,0.768,0.2625,0.095,0.27
545,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049
738,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32
310,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39
1131,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206
1449,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11
4106,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48
15,0.5,0.4,0.13,0.6645,0.258,0.133,0.24
3729,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17
2968,0.68,0.505,0.17,1.3435,0.657,0.297,0.355
3775,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445
3698,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885
363,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295
182,0.56,0.45,0.16,1.0235,0.429,0.268,0.3
1194,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995
2630,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715
1121,0.545,0.41,0.12,0.7929999999999999,0.434,0.1405,0.19
2235,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415
1182,0.66,0.53,0.185,1.346,0.546,0.2705,0.476
3103,0.645,0.5,0.18,1.461,0.5985,0.2425,0.439
614,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655
1466,0.515,0.425,0.145,0.9365,0.4970000000000001,0.181,0.2185
401,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235
934,0.45,0.355,0.105,0.4445,0.1969999999999999,0.093,0.1335
2419,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16
3620,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315
2788,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745
726,0.4,0.305,0.085,0.297,0.108,0.0705,0.1
826,0.395,0.29,0.095,0.304,0.127,0.084,0.077
1521,0.68,0.5,0.185,1.741,0.7665,0.3255,0.4685
136,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048
628,0.53,0.415,0.145,0.944,0.3845,0.185,0.265
334,0.74,0.6,0.195,1.974,0.598,0.4085,0.71
390,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105
3939,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25
1817,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215
3824,0.62,0.46,0.17,1.127,0.535,0.2635,0.296
710,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063
1039,0.66,0.475,0.18,1.3695,0.6409999999999999,0.294,0.335
2771,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23
3676,0.6,0.5,0.16,1.122,0.5095,0.256,0.309
1561,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105
3903,0.635,0.48,0.235,1.064,0.413,0.228,0.36
3567,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27
1112,0.52,0.46,0.15,1.019,0.523,0.1985,0.254
2513,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175
1223,0.34,0.25,0.09,0.179,0.0775,0.033,0.055
2822,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095
2421,0.52,0.415,0.16,0.595,0.2105,0.142,0.26
1508,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43
1750,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48
3808,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175
338,0.62,0.475,0.185,1.325,0.6045,0.325,0.33
215,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255
1341,0.585,0.49,0.185,1.171,0.522,0.2535,0.335
4097,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37
3975,0.44,0.33,0.135,0.4095,0.163,0.1005,0.119
3079,0.7,0.555,0.22,1.666,0.647,0.4285,0.455
2639,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345
2857,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371
2322,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22
2571,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225
101,0.55,0.435,0.145,0.843,0.3279999999999999,0.1915,0.255
3030,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.186
171,0.53,0.395,0.145,0.775,0.308,0.1689999999999999,0.255
107,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22
3239,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47
4169,0.52,0.385,0.165,0.7909999999999999,0.375,0.18,0.1815
3105,0.29,0.215,0.06,0.1115,0.053,0.0185,0.032
2825,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405
2691,0.645,0.52,0.18,1.285,0.5775,0.352,0.317
3316,0.44,0.35,0.14,0.451,0.171,0.0705,0.184
2989,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975
3178,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775
3299,0.605,0.485,0.175,1.145,0.4325,0.27,0.405
3649,0.515,0.405,0.13,0.573,0.213,0.134,0.195
1040,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005
3724,0.485,0.365,0.15,0.9145,0.4145,0.1989999999999999,0.273
2120,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11
1524,0.7,0.55,0.17,1.6840000000000002,0.7535,0.3265,0.32
3629,0.27,0.205,0.05,0.084,0.03,0.0185,0.0289999999999999
2248,0.36,0.27,0.09,0.2225,0.083,0.053,0.075
481,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3
3007,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563
3128,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625
1762,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642
3459,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365
3600,0.175,0.125,0.04,0.0279999999999999,0.0095,0.008,0.009
2922,0.6,0.465,0.165,1.0475,0.465,0.2345,0.315
2886,0.505,0.365,0.115,0.521,0.25,0.096,0.15
405,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24
757,0.605,0.495,0.19,1.4369999999999998,0.469,0.2655,0.41
3137,0.465,0.36,0.105,0.488,0.188,0.0845,0.19
97,0.47,0.375,0.13,0.523,0.214,0.132,0.145
1333,0.57,0.435,0.125,0.8965,0.3829999999999999,0.1835,0.275
3372,0.44,0.33,0.135,0.522,0.17,0.0905,0.195
3921,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08
3331,0.51,0.34,0.18,0.7005,0.312,0.165,0.2
2058,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635
2971,0.715,0.55,0.175,1.825,0.938,0.3805,0.44
148,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
28,0.605,0.475,0.18,0.9365,0.3939999999999999,0.2189999999999999,0.295
4143,0.655,0.5,0.22,1.359,0.642,0.3255,0.405
3358,0.285,0.215,0.075,0.106,0.0415,0.023,0.035
692,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11
1386,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365
1845,0.445,0.33,0.11,0.358,0.1525,0.067,0.1185
2893,0.535,0.445,0.125,0.8725,0.417,0.1989999999999999,0.24
1599,0.53,0.42,0.13,0.8365,0.3745,0.1669999999999999,0.249
701,0.48,0.385,0.135,0.536,0.1895,0.142,0.173
1708,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845
454,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33
2040,0.32,0.255,0.085,0.1745,0.072,0.033,0.057
2954,0.645,0.495,0.19,1.539,0.6115,0.408,0.445
2315,0.575,0.435,0.15,0.805,0.293,0.1625,0.27
609,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068
167,0.68,0.57,0.205,1.842,0.625,0.408,0.65
730,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275
3043,0.575,0.445,0.14,0.737,0.325,0.1405,0.237
3806,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1
3733,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271
1622,0.565,0.42,0.155,0.743,0.31,0.186,0.231
587,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25
1401,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405
1700,0.635,0.5,0.17,1.4345,0.611,0.309,0.418
3111,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103
3341,0.49,0.39,0.135,0.59,0.215,0.125,0.1845
1379,0.62,0.475,0.16,1.1295,0.4629999999999999,0.2685,0.33
2089,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935
2175,0.575,0.45,0.185,0.925,0.342,0.1969999999999999,0.35
3046,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335
2721,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825
2657,0.545,0.4,0.14,0.778,0.368,0.215,0.18
3439,0.44,0.35,0.125,0.456,0.21,0.0955,0.131
441,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07
2051,0.455,0.355,1.13,0.594,0.332,0.1159999999999999,0.1335
2541,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395
1301,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154
3598,0.715,0.52,0.18,1.6,0.708,0.3525,0.445
1304,0.535,0.435,0.15,0.7170000000000001,0.3475,0.1445,0.1939999999999999
236,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015
2599,0.61,0.48,0.15,1.1495,0.564,0.2739999999999999,0.264
520,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01
2573,0.475,0.355,0.105,0.4679999999999999,0.201,0.1115,0.12
735,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175
3759,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595
2106,0.595,0.455,0.155,1.041,0.416,0.2105,0.365
2679,0.615,0.47,0.155,1.084,0.5885,0.209,0.246
592,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205
1303,0.535,0.41,0.13,0.7145,0.335,0.144,0.2075
1387,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28
2748,0.505,0.385,0.125,0.596,0.245,0.0969999999999999,0.21
3483,0.47,0.355,0.115,0.4155,0.1669999999999999,0.084,0.139
3949,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27
904,0.315,0.23,0.07,0.144,0.053,0.0305,0.04
3603,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025
1279,0.495,0.38,0.13,0.5125,0.2185,0.1159999999999999,0.16
3389,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33
4081,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725
2308,0.455,0.355,0.13,0.515,0.2,0.1275,0.175
3370,0.455,0.345,0.125,0.44,0.1689999999999999,0.1065,0.135
3481,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109
3362,0.41,0.3,0.1,0.301,0.124,0.069,0.09
706,0.315,0.25,0.09,0.203,0.0615,0.037,0.0795
3742,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525
745,0.53,0.42,0.13,1.001,0.34,0.226,0.265
1939,0.625,0.445,0.16,1.09,0.46,0.2965,0.304
3554,0.53,0.42,0.13,0.6579999999999999,0.296,0.1245,0.198
513,0.31,0.22,0.085,0.146,0.061,0.0365,0.045
81,0.62,0.51,0.175,1.615,0.5105,0.192,0.675
1308,0.545,0.445,0.15,0.8,0.3535,0.163,0.207
3523,0.26,0.205,0.07,0.0969999999999999,0.0415,0.019,0.0305
914,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795
3933,0.235,0.18,0.06,0.0579999999999999,0.022,0.0145,0.018
3892,0.5,0.4,0.15,0.8085,0.273,0.1119999999999999,0.295
774,0.49,0.38,0.14,0.7605,0.245,0.1669999999999999,0.185
329,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09
2054,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121
2001,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062
943,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12
822,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605
909,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445
2516,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625
181,0.64,0.51,0.175,1.368,0.515,0.266,0.57
164,0.65,0.545,0.23,1.7519999999999998,0.5605,0.2895,0.815
1523,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461
451,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42
2538,0.66,0.535,0.2,1.791,0.733,0.318,0.54
1311,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223
1111,0.52,0.38,0.125,0.5545,0.288,0.1295,0.1669999999999999
3520,0.72,0.545,0.185,1.7185,0.7925,0.401,0.4679999999999999
1287,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18
2929,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915
327,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205
1790,0.55,0.38,0.165,1.205,0.5429999999999999,0.294,0.3345
2490,0.44,0.325,0.115,0.39,0.163,0.087,0.113
3978,0.485,0.39,0.12,0.599,0.251,0.1345,0.1689999999999999
2007,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925
1858,0.51,0.4,0.12,0.7005,0.347,0.1105,0.195
312,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345
832,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465
1201,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685
3517,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.3979999999999999
4077,0.55,0.435,0.125,0.741,0.348,0.1585,0.206
2134,0.44,0.33,0.115,0.4005,0.143,0.113,0.12
2209,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525
3270,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24
1481,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095
777,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195
799,0.425,0.345,0.11,0.3665,0.125,0.081,0.1169999999999999
54,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
1920,0.605,0.455,0.145,0.862,0.3339999999999999,0.1985,0.3
3663,0.55,0.4,0.135,0.7170000000000001,0.3315,0.1495,0.221
3245,0.695,0.55,0.16,1.6365,0.6940000000000001,0.3005,0.44
1701,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305
2161,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885
3977,0.475,0.35,0.12,0.4905,0.2035,0.13,0.135
987,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24
3338,0.685,0.525,0.175,1.71,0.5415,0.309,0.58
3034,0.54,0.42,0.19,0.6855,0.293,0.163,0.38
1394,0.64,0.565,0.23,1.521,0.644,0.3720000000000001,0.406
2637,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113
768,0.55,0.43,0.155,0.785,0.289,0.2269999999999999,0.233
3758,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21
285,0.535,0.415,0.17,0.879,0.295,0.1965,0.285
3735,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283
428,0.56,0.455,0.125,0.943,0.344,0.129,0.375
2332,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215
2717,0.345,0.255,0.095,0.183,0.075,0.0385,0.06
2079,0.62,0.49,0.16,1.056,0.493,0.244,0.2725
722,0.555,0.44,0.15,1.092,0.416,0.212,0.4405
951,0.48,0.36,0.1,0.439,0.1939999999999999,0.099,0.115
3224,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47
2262,0.58,0.455,0.16,0.9215,0.312,0.196,0.3
989,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29
3955,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775
2858,0.695,0.54,0.195,1.6909999999999998,0.768,0.363,0.4755
326,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065
2608,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595
1383,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185
1724,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363
1086,0.445,0.335,0.11,0.411,0.1985,0.0935,0.109
3405,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05
341,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48
147,0.28,0.205,0.08,0.127,0.052,0.039,0.042
3954,0.485,0.385,0.105,0.556,0.296,0.104,0.133
1107,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166
848,0.55,0.43,0.125,0.923,0.4035,0.175,0.283
966,0.51,0.375,0.1,0.5785,0.238,0.1225,0.175
3477,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075
2203,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47
3127,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352
661,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295
1002,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515
3300,0.615,0.5,0.205,1.1055,0.4445,0.2269999999999999,0.39
3563,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285
3303,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265
4053,0.625,0.485,0.165,1.2255,0.5075,0.296,0.36
1879,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25
3996,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505
1203,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825
1990,0.28,0.2,0.065,0.0895,0.036,0.0185,0.03
24,0.615,0.48,0.165,1.1615,0.513,0.301,0.305
3986,0.645,0.525,0.17,1.37,0.6135,0.283,0.34
2854,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405
2927,0.61,0.47,0.195,1.2735,0.469,0.3315,0.3979999999999999
3244,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515
875,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406
3819,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515
938,0.455,0.375,0.12,0.4970000000000001,0.2355,0.1055,0.1295
2687,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375
2394,0.625,0.46,0.16,1.2395,0.55,0.273,0.38
3578,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31
4160,0.585,0.475,0.165,1.053,0.4579999999999999,0.217,0.3
385,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135
3235,0.665,0.535,0.155,1.383,0.596,0.2565,0.485
3548,0.495,0.37,0.12,0.594,0.28,0.11,0.1375
3098,0.55,0.43,0.15,0.655,0.2635,0.122,0.221
2291,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185
2942,0.63,0.53,0.18,1.2795,0.618,0.256,0.315
936,0.45,0.335,0.105,0.447,0.2335,0.153,0.119
3656,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195
2360,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265
201,0.5,0.4,0.165,0.825,0.254,0.205,0.285
1332,0.57,0.44,0.13,0.7665,0.347,0.1785,0.2019999999999999
2708,0.735,0.57,0.175,1.88,0.9095,0.387,0.488
1934,0.62,0.47,0.15,1.3090000000000002,0.5870000000000001,0.4405,0.325
935,0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135
2418,0.465,0.35,0.13,0.494,0.1945,0.103,0.155
566,0.485,0.355,0.13,0.581,0.245,0.132,0.168
1854,0.495,0.375,0.14,0.494,0.181,0.0975,0.191
3418,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371
2467,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235
1645,0.58,0.43,0.13,0.7979999999999999,0.365,0.173,0.2285
2991,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276
1792,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29
1430,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036
2826,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535
3268,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115
1013,0.625,0.475,0.175,1.1435,0.4755,0.2475,0.349
1928,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225
3173,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065
126,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07
2949,0.635,0.515,0.16,1.2075,0.5385,0.282,0.345
1347,0.59,0.445,0.135,0.7715,0.3279999999999999,0.1745,0.23
355,0.7,0.58,0.205,2.13,0.7415,0.49,0.58
2730,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765
827,0.4,0.31,0.1,0.306,0.13,0.06,0.094
1639,0.575,0.45,0.135,0.807,0.3615,0.176,0.254
984,0.57,0.45,0.155,1.195,0.5625,0.2565,0.295
2188,0.47,0.37,0.135,0.547,0.222,0.1325,0.17
3611,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27
2443,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14
362,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445
2349,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149
345,0.49,0.39,0.14,0.7070000000000001,0.2795,0.2185,0.18
3991,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725
3601,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675
711,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083
2915,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259
2905,0.575,0.45,0.165,0.9655,0.498,0.19,0.23
10,0.525,0.38,0.14,0.6065,0.1939999999999999,0.1475,0.21
3406,0.35,0.28,0.075,0.196,0.0819999999999999,0.04,0.064
2116,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045
1834,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11
793,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256
3913,0.54,0.4,0.145,0.757,0.315,0.181,0.215
2802,0.65,0.52,0.155,1.368,0.6185,0.288,0.365
2674,0.595,0.46,0.14,0.852,0.4215,0.2255,0.2269999999999999
94,0.695,0.56,0.19,1.494,0.588,0.3425,0.485
129,0.71,0.54,0.165,1.959,0.7665,0.261,0.78
2891,0.53,0.38,0.125,0.616,0.292,0.113,0.185
2371,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01
3155,0.505,0.395,0.125,0.635,0.29,0.1555,0.175
4105,0.715,0.565,0.18,1.79,0.8440000000000001,0.3535,0.5385
2263,0.62,0.51,0.15,1.456,0.581,0.2875,0.32
1900,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235
3089,0.455,0.35,0.11,0.4579999999999999,0.2,0.111,0.1305
3381,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325
1932,0.62,0.495,0.17,1.062,0.3720000000000001,0.213,0.34
3114,0.44,0.34,0.1,0.379,0.1725,0.0815,0.1009999999999999
3025,0.495,0.33,0.1,0.44,0.177,0.095,0.15
1865,0.52,0.38,0.115,0.6645,0.3285,0.17,0.1425
1658,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29
516,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075
